dataset,variant,seed,epoch,edge_id,src_node,dst_node,prev_mask,current_mask,mask_delta,graph_score,graph_utility,src_degree,dst_degree,src_feature_norm,dst_feature_norm,src_node_importance,dst_node_importance,edge_importance,graph_keep,param_keep
photo,graph_only,1,20,29,2,3592,1.0,0.9828569293022156,0.017143070697784424,1.9500360488891602,8.160773390386566e-09,9.0,2.0,0.0890870913863182,0.10206207633018494,0.16865788400173187,0.13189367949962616,0.0777953490614891,0.9828571677207947,1.0
photo,graph_only,1,20,35,2,3818,1.0,0.9828569293022156,0.017143070697784424,1.9500350952148438,1.3019105793432573e-08,9.0,1.0,0.0890870913863182,0.09491579234600067,0.16865788400173187,0.10087254643440247,0.07162212580442429,0.9828571677207947,1.0
photo,graph_only,1,20,156,7,5413,1.0,0.9828569293022156,0.017143070697784424,1.9500346183776855,3.213722621353554e-08,52.0,2.0,0.040128614753484726,0.05802588537335396,0.19033998250961304,0.08054199069738388,0.07818560302257538,0.9828571677207947,1.0
photo,graph_only,1,20,317,16,7505,1.0,0.9828569293022156,0.017143070697784424,1.9500348567962646,0.0,1.0,1.0,0.1360827535390854,0.10369516164064407,0.14351138472557068,0.1071244478225708,0.06265895813703537,0.9828571677207947,1.0
photo,graph_only,1,20,492,23,6461,1.0,0.9828569293022156,0.017143070697784424,1.9500359296798706,1.7267812069121646e-08,128.0,8.0,0.08111071586608887,0.08084520697593689,0.2753293216228485,0.1595495492219925,0.11434277892112732,0.9828571677207947,1.0
photo,graph_only,1,20,781,28,7523,1.0,0.9828569293022156,0.017143070697784424,1.950036883354187,4.992647184565158e-09,196.0,13.0,0.037877701222896576,0.15430335700511932,0.24597027897834778,0.2562487721443176,0.1271805614233017,0.9828571677207947,1.0
photo,graph_only,1,20,787,28,7297,1.0,0.9828569293022156,0.017143070697784424,1.9500324726104736,1.813836902897492e-08,196.0,2.0,0.037877701222896576,0.1178511306643486,0.24597027897834778,0.14401105046272278,0.10340187698602676,0.9828571677207947,1.0
photo,graph_only,1,20,789,28,7137,1.0,0.9828569293022156,0.017143070697784424,1.9500348567962646,6.409134112317361e-09,196.0,8.0,0.037877701222896576,0.11624763906002045,0.24597027897834778,0.1923196166753769,0.11165952682495117,0.9828571677207947,1.0
photo,graph_only,1,20,791,28,6996,1.0,0.9828569293022156,0.017143070697784424,1.9500341415405273,9.632574737850064e-09,196.0,6.0,0.037877701222896576,0.11322770267724991,0.24597027897834778,0.1842617392539978,0.11069473624229431,0.9828571677207947,1.0
photo,graph_only,1,20,794,28,6844,1.0,0.9828569293022156,0.017143070697784424,1.9500353336334229,6.902628246763243e-09,196.0,9.0,0.037877701222896576,0.09759000688791275,0.24597027897834778,0.17523467540740967,0.10754899680614471,0.9828571677207947,1.0
photo,graph_only,1,20,795,28,6834,1.0,0.9828569293022156,0.017143070697784424,1.950036644935608,5.323045559890716e-09,196.0,13.0,0.037877701222896576,0.05447347089648247,0.24597027897834778,0.14257121086120605,0.09886875748634338,0.9828571677207947,1.0
photo,graph_only,1,20,799,28,6627,1.0,0.9828569293022156,0.017143070697784424,1.950036644935608,6.1065215106737014e-09,196.0,13.0,0.037877701222896576,0.05933908373117447,0.24597027897834778,0.14922231435775757,0.10078666359186172,0.9828571677207947,1.0
photo,graph_only,1,20,804,28,6384,1.0,0.9828569293022156,0.017143070697784424,1.9500333070755005,1.1529822430134118e-08,196.0,4.0,0.037877701222896576,0.0627455785870552,0.24597027897834778,0.1089969128370285,0.0924963429570198,0.9828571677207947,1.0
photo,graph_only,1,20,824,28,5498,1.0,0.9828569293022156,0.017143070697784424,1.950036644935608,3.892356659207508e-09,196.0,13.0,0.037877701222896576,0.08362419903278351,0.24597027897834778,0.17545609176158905,0.10662408918142319,0.9828571677207947,1.0
photo,graph_only,1,20,852,28,4044,1.0,0.9828569293022156,0.017143070697784424,1.9500353336334229,5.221921561826548e-09,196.0,9.0,0.037877701222896576,0.08873564749956131,0.24597027897834778,0.16541387140750885,0.10454650223255157,0.9828571677207947,1.0
photo,graph_only,1,20,854,28,4001,1.0,0.9828569293022156,0.017143070697784424,1.9500364065170288,4.0765324449409945e-09,196.0,12.0,0.037877701222896576,0.1414213478565216,0.24597027897834778,0.23746860027313232,0.12218719720840454,0.9828571677207947,1.0
photo,graph_only,1,20,869,28,3385,1.0,0.9828569293022156,0.017143070697784424,1.9500356912612915,5.976608097313374e-09,196.0,10.0,0.037877701222896576,0.07832604646682739,0.24597027897834778,0.16051611304283142,0.10356780886650085,0.9828571677207947,1.0
photo,graph_only,1,20,883,28,2960,1.0,0.9828569293022156,0.017143070697784424,1.9500370025634766,3.803640513666551e-09,196.0,14.0,0.037877701222896576,0.08944272994995117,0.24597027897834778,0.1860741227865219,0.10924971103668213,0.9828571677207947,1.0
photo,graph_only,1,20,887,28,2776,1.0,0.9828569293022156,0.017143070697784424,1.9500348567962646,6.668196217418654e-09,196.0,8.0,0.037877701222896576,0.0842151939868927,0.24597027897834778,0.15551230311393738,0.10254206508398056,0.9828571677207947,1.0
photo,graph_only,1,20,908,28,1834,1.0,0.9828569293022156,0.017143070697784424,1.950034499168396,7.467390261695073e-09,196.0,7.0,0.037877701222896576,0.07453560084104538,0.24597027897834778,0.13896587491035461,0.09866570681333542,0.9828571677207947,1.0
photo,graph_only,1,20,912,28,1643,1.0,0.9828569293022156,0.017143070697784424,1.9500356912612915,5.98497118531327e-09,196.0,10.0,0.037877701222896576,0.12216945737600327,0.24597027897834778,0.2075391411781311,0.11532629281282425,0.9828571677207947,1.0
photo,graph_only,1,20,919,28,1408,1.0,0.9828569293022156,0.017143070697784424,1.9500348567962646,6.6798166997728e-09,196.0,8.0,0.037877701222896576,0.08137884736061096,0.24597027897834778,0.15982815623283386,0.10362481325864792,0.9828571677207947,1.0
photo,graph_only,1,20,930,28,714,1.0,0.9828569293022156,0.017143070697784424,1.9500370025634766,3.1124511856717163e-09,196.0,14.0,0.037877701222896576,0.06482036411762238,0.24597027897834778,0.15655075013637543,0.10164378583431244,0.9828571677207947,1.0
photo,graph_only,1,20,1009,31,7611,1.0,0.9828569293022156,0.017143070697784424,1.950036883354187,4.392499164396213e-08,11.0,3.0,0.071428582072258,0.10721124708652496,0.1655147671699524,0.19564789533615112,0.10459432750940323,0.9828571677207947,1.0
photo,graph_only,1,20,1112,37,4760,1.0,0.9828569293022156,0.017143070697784424,1.9500349760055542,1.0499614511161326e-09,7.0,1.0,0.06741998344659805,0.041775599122047424,0.13576115667819977,0.03921257704496384,0.044085338711738586,0.9828571677207947,1.0
photo,graph_only,1,20,1234,40,2631,1.0,0.9828569293022156,0.017143070697784424,1.9500362873077393,1.707504804215887e-09,112.0,8.0,0.04141576960682869,0.11043151468038559,0.22321167588233948,0.18997234106063843,0.1038520336151123,0.9828571677207947,1.0
photo,graph_only,1,20,1237,40,2306,1.0,0.9828569293022156,0.017143070697784424,1.9500354528427124,1.4953500659942165e-09,112.0,6.0,0.04141576960682869,0.13018891215324402,0.22321167588233948,0.19786858558654785,0.10575700551271439,0.9828571677207947,1.0
photo,graph_only,1,20,1481,45,6393,1.0,0.9828569293022156,0.017143070697784424,1.9500370025634766,2.329107395837582e-08,28.0,4.0,0.03886610269546509,0.10369516909122467,0.16080492734909058,0.15545524656772614,0.08664950728416443,0.9828571677207947,1.0
photo,graph_only,1,20,2052,70,2036,1.0,0.9828569293022156,0.017143070697784424,1.9500367641448975,9.429751424150368e-10,9.0,3.0,0.05037927255034447,0.06950480490922928,0.12171363085508347,0.10256971418857574,0.05637790262699127,0.9828571677207947,1.0
photo,graph_only,1,20,2168,73,6252,1.0,0.9828569293022156,0.017143070697784424,1.9500360488891602,8.555344765959205e-10,145.0,9.0,0.044676702469587326,0.053916387259960175,0.23879513144493103,0.1274450570344925,0.09183864295482635,0.9828571677207947,1.0
photo,graph_only,1,20,2169,73,6157,1.0,0.9828569293022156,0.017143070697784424,1.950034737586975,1.0646846737571991e-09,145.0,6.0,0.044676702469587326,0.125,0.23879513144493103,0.19111262261867523,0.10782364010810852,0.9828571677207947,1.0
photo,graph_only,1,20,2175,73,5923,1.0,0.9828569293022156,0.017143070697784424,1.9500365257263184,1.524075088354948e-09,145.0,10.0,0.044676702469587326,0.06362847983837128,0.23879513144493103,0.1462750881910324,0.09676384925842285,0.9828571677207947,1.0
photo,graph_only,1,20,2176,73,5842,1.0,0.9828569293022156,0.017143070697784424,1.950036883354187,1.2740364319085984e-09,145.0,11.0,0.044676702469587326,0.06984303146600723,0.23879513144493103,0.15181341767311096,0.0980670154094696,0.9828571677207947,1.0
photo,graph_only,1,20,2203,73,4309,1.0,0.9828569293022156,0.017143070697784424,1.950036883354187,1.2801447679677835e-09,145.0,11.0,0.044676702469587326,0.06375767290592194,0.23879513144493103,0.14515289664268494,0.09640387445688248,0.9828571677207947,1.0
photo,graph_only,1,20,2204,73,4270,1.0,0.9828569293022156,0.017143070697784424,1.950035572052002,3.4938192339240004e-09,145.0,8.0,0.044676702469587326,0.12909944355487823,0.23879513144493103,0.20619730651378632,0.1123858243227005,0.9828571677207947,1.0
photo,graph_only,1,20,2214,73,3341,1.0,0.9828569293022156,0.017143070697784424,1.9500356912612915,1.974264973725326e-09,145.0,8.0,0.044676702469587326,0.08606629073619843,0.23879513144493103,0.15713107585906982,0.09962444752454758,0.9828571677207947,1.0
photo,graph_only,1,20,2220,73,2839,1.0,0.9828569293022156,0.017143070697784424,1.9500348567962646,2.0014196966400277e-09,145.0,6.0,0.044676702469587326,0.0635000616312027,0.23879513144493103,0.12007182836532593,0.09036847949028015,0.9828571677207947,1.0
photo,graph_only,1,20,2222,73,2821,1.0,0.9828569293022156,0.017143070697784424,1.9500343799591064,2.1039403552691738e-09,145.0,5.0,0.044676702469587326,0.06741998344659805,0.23879513144493103,0.11819449067115784,0.08993253111839294,0.9828571677207947,1.0
photo,graph_only,1,20,2228,73,2248,1.0,0.9828569293022156,0.017143070697784424,1.9500364065170288,1.5062973091062304e-09,145.0,10.0,0.044676702469587326,0.05744849890470505,0.23879513144493103,0.14209499955177307,0.0957130417227745,0.9828571677207947,1.0
photo,graph_only,1,20,2229,73,2225,1.0,0.9828569293022156,0.017143070697784424,1.9500364065170288,1.338205768419698e-09,145.0,10.0,0.044676702469587326,0.06362847983837128,0.23879513144493103,0.14373713731765747,0.0960688367486,0.9828571677207947,1.0
photo,graph_only,1,20,2247,73,1121,1.0,0.9828569293022156,0.017143070697784424,1.9500360488891602,2.0109867104878276e-09,145.0,9.0,0.044676702469587326,0.09205745905637741,0.23879513144493103,0.1701156347990036,0.10288254171609879,0.9828571677207947,1.0
photo,graph_only,1,20,2250,73,715,1.0,0.9828569293022156,0.017143070697784424,1.9500356912612915,1.79095260843809e-09,145.0,8.0,0.044676702469587326,0.07537782937288284,0.23879513144493103,0.14493167400360107,0.09651490300893784,0.9828571677207947,1.0
photo,graph_only,1,20,2253,73,555,1.0,0.9828569293022156,0.017143070697784424,1.950036883354187,2.8571054411230534e-09,145.0,11.0,0.044676702469587326,0.12038585543632507,0.23879513144493103,0.20860078930854797,0.11277936398983002,0.9828571677207947,1.0
photo,graph_only,1,20,2254,73,466,1.0,0.9828569293022156,0.017143070697784424,1.9500364065170288,1.1945310296468392e-09,145.0,10.0,0.044676702469587326,0.05688801035284996,0.23879513144493103,0.1334889680147171,0.09346001595258713,0.9828571677207947,1.0
photo,graph_only,1,20,2256,73,198,1.0,0.9828569293022156,0.017143070697784424,1.9500365257263184,2.714914515422606e-09,145.0,10.0,0.044676702469587326,0.12216945737600327,0.23879513144493103,0.20664536952972412,0.11224420368671417,0.9828571677207947,1.0
photo,graph_only,1,20,2293,73,3124,1.0,0.9828569293022156,0.017143070697784424,1.950036883354187,1.9500241421610554e-09,145.0,11.0,0.044676702469587326,0.10314211994409561,0.23879513144493103,0.19579529762268066,0.10928261280059814,0.9828571677207947,1.0
